,created_at,neg,neu,pos,label
2742,2019-10-25 18:13:00+00:00,0.0,1.0,0.0,27.8
2743,2019-10-25 18:11:48+00:00,0.0,0.919,0.081,27.8
2744,2019-10-25 18:06:20+00:00,0.0,0.919,0.081,27.8
2745,2019-10-25 18:05:57+00:00,0.0,0.919,0.081,27.8
2746,2019-10-25 18:04:03+00:00,0.0,0.919,0.081,27.8
2747,2019-10-25 18:01:00+00:00,0.0,0.833,0.167,27.8
2748,2019-10-25 18:00:26+00:00,0.0,0.919,0.081,27.8
2749,2019-10-25 17:59:37+00:00,0.0,0.919,0.081,27.8
2750,2019-10-25 17:56:58+00:00,0.0,0.919,0.081,27.8
2751,2019-10-25 17:56:53+00:00,0.0,0.919,0.081,27.8
2752,2019-10-25 17:56:07+00:00,0.0,0.919,0.081,27.8
2753,2019-10-25 17:55:36+00:00,0.0,0.919,0.081,27.8
2754,2019-10-25 17:54:11+00:00,0.0,0.919,0.081,27.8
2755,2019-10-25 17:52:59+00:00,0.0,0.904,0.096,27.8
2756,2019-10-25 17:52:44+00:00,0.0,1.0,0.0,27.8
2757,2019-10-25 17:50:26+00:00,0.0,0.919,0.081,27.8
2758,2019-10-25 17:48:38+00:00,0.0,0.919,0.081,27.8
2759,2019-10-25 17:43:44+00:00,0.0,0.919,0.081,27.8
2760,2019-10-25 17:43:15+00:00,0.0,0.904,0.096,27.8
2761,2019-10-25 17:40:45+00:00,0.0,0.919,0.081,27.8
2762,2019-10-25 17:34:19+00:00,0.0,0.919,0.081,27.8
2763,2019-10-25 17:30:32+00:00,0.0,0.919,0.081,27.8
2764,2019-10-25 17:26:11+00:00,0.0,0.919,0.081,27.8
2765,2019-10-25 17:23:26+00:00,0.0,0.919,0.081,27.8
2766,2019-10-25 17:19:37+00:00,0.0,0.919,0.081,27.8
2767,2019-10-25 17:18:53+00:00,0.0,0.919,0.081,27.8
2768,2019-10-25 17:17:10+00:00,0.0,1.0,0.0,27.8
2769,2019-10-25 17:17:10+00:00,0.147,0.507,0.346,27.8
2770,2019-10-25 17:15:50+00:00,0.0,0.919,0.081,27.8
2771,2019-10-25 17:13:27+00:00,0.0,0.919,0.081,27.8
2772,2019-10-25 17:12:46+00:00,0.0,0.919,0.081,27.8
2773,2019-10-25 17:12:28+00:00,0.0,0.919,0.081,27.8
2774,2019-10-25 17:10:14+00:00,0.0,0.919,0.081,27.8
2775,2019-10-25 17:10:14+00:00,0.0,0.919,0.081,27.8
2776,2019-10-25 17:08:50+00:00,0.0,1.0,0.0,27.8
2777,2019-10-25 17:08:01+00:00,0.0,0.919,0.081,27.8
2778,2019-10-25 17:07:18+00:00,0.0,0.919,0.081,27.8
2779,2019-10-25 17:05:49+00:00,0.0,1.0,0.0,27.8
2780,2019-10-25 17:03:24+00:00,0.0,0.919,0.081,27.8
2781,2019-10-25 17:02:18+00:00,0.0,0.919,0.081,27.8
2782,2019-10-25 17:01:50+00:00,0.0,0.919,0.081,27.8
2783,2019-10-25 16:56:22+00:00,0.0,0.919,0.081,27.8
2784,2019-10-25 16:56:02+00:00,0.0,0.919,0.081,27.8
2785,2019-10-25 16:55:14+00:00,0.0,1.0,0.0,27.8
2786,2019-10-25 16:54:29+00:00,0.0,0.919,0.081,27.8
2787,2019-10-25 16:52:19+00:00,0.0,0.919,0.081,27.8
2788,2019-10-25 16:51:47+00:00,0.0,0.919,0.081,27.8
2789,2019-10-25 16:51:17+00:00,0.0,1.0,0.0,27.8
2790,2019-10-25 16:50:19+00:00,0.166,0.521,0.313,27.8
2791,2019-10-25 16:50:03+00:00,0.0,0.842,0.158,27.8
2792,2019-10-25 16:49:42+00:00,0.0,1.0,0.0,27.8
2793,2019-10-25 16:47:38+00:00,0.0,0.919,0.081,27.8
2794,2019-10-25 16:47:20+00:00,0.0,1.0,0.0,27.8
2795,2019-10-25 16:46:31+00:00,0.0,1.0,0.0,27.8
2796,2019-10-25 16:45:33+00:00,0.0,0.494,0.506,27.8
2797,2019-10-25 16:39:59+00:00,0.0,0.919,0.081,27.8
2798,2019-10-25 16:38:47+00:00,0.0,0.919,0.081,27.8
2799,2019-10-25 16:37:38+00:00,0.0,1.0,0.0,27.8
2800,2019-10-25 16:37:32+00:00,0.0,0.919,0.081,27.8
2801,2019-10-25 16:35:12+00:00,0.0,0.919,0.081,27.8
2802,2019-10-25 16:34:22+00:00,0.0,0.919,0.081,27.8
2803,2019-10-25 16:33:45+00:00,0.219,0.781,0.0,27.8
2804,2019-10-25 16:32:43+00:00,0.0,0.919,0.081,27.8
2805,2019-10-25 16:32:28+00:00,0.0,0.904,0.096,27.8
2806,2019-10-25 16:29:39+00:00,0.0,0.919,0.081,27.8
2807,2019-10-25 16:28:57+00:00,0.0,0.846,0.154,27.8
2808,2019-10-25 16:26:30+00:00,0.0,0.919,0.081,27.8
2809,2019-10-25 16:24:32+00:00,0.0,0.919,0.081,27.8
2810,2019-10-25 16:23:08+00:00,0.0,0.919,0.081,27.8
2811,2019-10-25 16:22:45+00:00,0.0,0.919,0.081,27.8
2812,2019-10-25 16:22:03+00:00,0.0,0.919,0.081,27.8
2813,2019-10-25 16:20:31+00:00,0.0,1.0,0.0,27.8
2814,2019-10-25 16:20:06+00:00,0.0,0.919,0.081,27.8
2815,2019-10-25 16:19:26+00:00,0.0,0.919,0.081,27.8
2816,2019-10-24 14:10:48+00:00,0.0,0.625,0.375,27.8
2817,2019-10-23 14:09:08+00:00,0.0,0.625,0.375,27.8
2818,2019-10-23 14:06:04+00:00,0.0,0.625,0.375,27.8
2819,2019-10-23 00:37:35+00:00,0.0,0.625,0.375,27.8
2820,2019-10-23 00:23:07+00:00,0.0,0.625,0.375,27.8
2821,2019-10-20 18:00:18+00:00,0.164,0.682,0.154,27.8
2822,2019-10-19 23:58:46+00:00,0.0,0.612,0.388,15.5
2823,2019-10-19 23:56:07+00:00,0.0,1.0,0.0,15.5
2824,2019-10-19 23:54:45+00:00,0.0,1.0,0.0,15.5
2825,2019-10-19 23:54:29+00:00,0.0,1.0,0.0,15.5
2826,2019-10-19 23:54:09+00:00,0.0,0.961,0.039,15.5
2827,2019-10-19 23:53:41+00:00,0.0,0.961,0.039,15.5
2828,2019-10-19 23:53:24+00:00,0.0,0.505,0.495,15.5
2829,2019-10-19 23:53:23+00:00,0.0,1.0,0.0,15.5
2830,2019-10-19 23:53:19+00:00,0.0,0.833,0.167,15.5
2831,2019-10-19 23:52:09+00:00,0.0,0.961,0.039,15.5
2832,2019-10-19 23:50:55+00:00,0.0,0.86,0.14,15.5
2833,2019-10-19 23:50:08+00:00,0.0,1.0,0.0,15.5
2834,2019-10-19 23:49:55+00:00,0.0,0.961,0.039,15.5
2835,2019-10-19 23:49:25+00:00,0.0,1.0,0.0,15.5
2836,2019-10-19 23:48:55+00:00,0.0,0.8,0.2,15.5
2837,2019-10-19 23:47:20+00:00,0.0,0.961,0.039,15.5
2838,2019-10-19 23:43:30+00:00,0.0,0.961,0.039,15.5
2839,2019-10-19 23:41:40+00:00,0.116,0.625,0.259,15.5
2840,2019-10-19 23:41:04+00:00,0.0,1.0,0.0,15.5
2841,2019-10-19 23:40:21+00:00,0.0,1.0,0.0,15.5
2842,2019-10-19 23:40:09+00:00,0.0,0.505,0.495,15.5
2843,2019-10-19 23:37:53+00:00,0.114,0.693,0.193,15.5
2844,2019-10-19 23:37:30+00:00,0.0,0.961,0.039,15.5
2845,2019-10-19 23:36:12+00:00,0.0,0.545,0.455,15.5
2846,2019-10-19 23:36:04+00:00,0.0,0.505,0.495,15.5
2847,2019-10-19 23:36:03+00:00,0.0,0.961,0.039,15.5
2848,2019-10-19 23:34:07+00:00,0.0,0.569,0.431,15.5
2849,2019-10-19 23:34:00+00:00,0.0,1.0,0.0,15.5
2850,2019-10-19 23:31:42+00:00,0.0,1.0,0.0,15.5
2851,2019-10-19 23:28:29+00:00,0.0,1.0,0.0,15.5
2852,2019-10-19 23:27:02+00:00,0.0,0.505,0.495,15.5
2853,2019-10-19 23:26:55+00:00,0.0,0.505,0.495,15.5
2854,2019-10-19 23:26:13+00:00,0.0,1.0,0.0,15.5
2855,2019-10-19 23:25:58+00:00,0.0,0.961,0.039,15.5
2856,2019-10-19 23:24:49+00:00,0.163,0.761,0.076,15.5
2857,2019-10-19 23:23:52+00:00,0.0,0.505,0.495,15.5
2858,2019-10-19 23:23:29+00:00,0.0,1.0,0.0,15.5
2859,2019-10-19 23:21:43+00:00,0.0,1.0,0.0,15.5
2860,2019-10-19 23:18:40+00:00,0.0,0.803,0.197,15.5
2861,2019-10-19 23:18:32+00:00,0.0,0.961,0.039,15.5
2862,2019-10-19 23:18:27+00:00,0.0,0.524,0.476,15.5
2863,2019-10-19 23:16:41+00:00,0.0,0.505,0.495,15.5
2864,2019-10-19 23:16:35+00:00,0.0,0.845,0.155,15.5
2865,2019-10-19 23:15:48+00:00,0.0,0.641,0.359,15.5
2866,2019-10-19 23:12:39+00:00,0.0,0.961,0.039,15.5
2867,2019-10-19 23:12:03+00:00,0.0,1.0,0.0,15.5
2868,2019-10-19 23:11:40+00:00,0.0,0.505,0.495,15.5
2869,2019-10-19 23:10:32+00:00,0.0,0.505,0.495,15.5
2870,2019-10-19 23:08:49+00:00,0.0,0.961,0.039,15.5
2871,2019-10-19 23:05:33+00:00,0.0,1.0,0.0,15.5
2872,2019-10-19 23:05:03+00:00,0.0,0.961,0.039,15.5
2873,2019-10-19 23:04:32+00:00,0.11,0.766,0.124,15.5
2874,2019-10-19 23:04:26+00:00,0.0,1.0,0.0,15.5
2875,2019-10-19 23:04:21+00:00,0.0,0.569,0.431,15.5
2876,2019-10-19 23:03:00+00:00,0.0,0.745,0.255,15.5
2877,2019-10-19 23:02:17+00:00,0.0,1.0,0.0,15.5
2878,2019-10-19 23:01:58+00:00,0.0,1.0,0.0,15.5
2879,2019-10-19 23:01:13+00:00,0.507,0.493,0.0,15.5
2880,2019-10-19 23:00:49+00:00,0.0,0.505,0.495,15.5
2881,2019-10-19 23:00:24+00:00,0.0,0.53,0.47,15.5
2882,2019-10-19 22:58:58+00:00,0.0,1.0,0.0,15.5
2883,2019-10-19 22:58:54+00:00,0.0,1.0,0.0,15.5
2884,2019-10-19 22:58:30+00:00,0.0,0.505,0.495,15.5
2885,2019-10-19 22:58:11+00:00,0.0,1.0,0.0,15.5
2886,2019-10-19 22:57:48+00:00,0.0,1.0,0.0,15.5
2887,2019-10-19 22:57:45+00:00,0.0,1.0,0.0,15.5
2888,2019-10-19 22:55:08+00:00,0.0,0.961,0.039,15.5
2889,2019-10-19 22:52:42+00:00,0.0,1.0,0.0,15.5
2890,2019-10-19 22:52:41+00:00,0.0,0.619,0.381,15.5
2891,2019-10-19 22:51:27+00:00,0.0,1.0,0.0,15.5
2892,2019-10-19 22:49:56+00:00,0.0,0.961,0.039,15.5
2893,2019-10-19 22:49:48+00:00,0.0,0.961,0.039,15.5
2894,2019-10-19 22:49:05+00:00,0.0,0.569,0.431,15.5
2895,2019-10-19 22:46:16+00:00,0.0,0.569,0.431,15.5
2896,2019-10-19 22:46:08+00:00,0.076,0.677,0.247,15.5
2897,2019-10-19 22:43:15+00:00,0.0,0.961,0.039,15.5
2898,2019-10-19 22:42:45+00:00,0.0,1.0,0.0,15.5
2899,2019-10-19 22:42:34+00:00,0.0,0.505,0.495,15.5
2900,2019-10-19 22:39:17+00:00,0.0,0.927,0.073,15.5
2901,2019-10-19 22:38:58+00:00,0.0,1.0,0.0,15.5
2902,2019-10-19 22:38:17+00:00,0.139,0.584,0.277,15.5
2903,2019-10-19 22:36:28+00:00,0.0,0.569,0.431,15.5
2904,2019-10-19 22:36:24+00:00,0.0,0.633,0.367,15.5
2905,2019-10-19 22:36:23+00:00,0.0,1.0,0.0,15.5
2906,2019-10-19 22:35:49+00:00,0.0,0.505,0.495,15.5
2907,2019-10-19 22:33:52+00:00,0.0,0.961,0.039,15.5
2908,2019-10-19 22:33:27+00:00,0.189,0.811,0.0,15.5
2909,2019-10-19 22:32:48+00:00,0.0,0.961,0.039,15.5
2910,2019-10-19 22:32:31+00:00,0.0,0.961,0.039,15.5
2911,2019-10-19 22:32:15+00:00,0.0,0.961,0.039,15.5
2912,2019-10-19 22:31:55+00:00,0.11,0.766,0.124,15.5
2913,2019-10-19 22:31:39+00:00,0.0,1.0,0.0,15.5
2914,2019-10-19 22:31:16+00:00,0.0,1.0,0.0,15.5
2915,2019-10-19 22:30:29+00:00,0.0,0.505,0.495,15.5
2916,2019-10-19 22:30:25+00:00,0.0,0.569,0.431,15.5
2917,2019-10-19 22:28:43+00:00,0.0,0.905,0.095,15.5
2918,2019-10-19 22:28:01+00:00,0.0,0.913,0.087,15.5
2919,2019-10-19 22:27:13+00:00,0.0,0.505,0.495,15.5
2920,2019-10-19 22:26:14+00:00,0.0,0.505,0.495,15.5
2921,2019-10-19 22:23:33+00:00,0.0,0.505,0.495,15.5
2922,2019-10-19 22:21:40+00:00,0.0,0.784,0.216,15.5
2923,2019-10-19 22:20:52+00:00,0.0,0.795,0.205,15.5
2924,2019-10-19 22:20:36+00:00,0.0,1.0,0.0,15.5
2925,2019-10-19 22:20:35+00:00,0.259,0.741,0.0,15.5
2926,2019-10-19 22:17:51+00:00,0.0,0.961,0.039,15.5
2927,2019-10-19 22:16:38+00:00,0.0,0.961,0.039,15.5
2928,2019-10-19 22:16:01+00:00,0.0,0.505,0.495,15.5
2929,2019-10-19 22:15:12+00:00,0.0,1.0,0.0,15.5
2930,2019-10-19 22:15:11+00:00,0.0,0.725,0.275,15.5
2931,2019-10-19 22:14:06+00:00,0.0,0.505,0.495,15.5
2932,2019-10-19 22:13:39+00:00,0.0,1.0,0.0,15.5
2933,2019-10-19 22:12:47+00:00,0.0,0.505,0.495,15.5
2934,2019-10-19 22:12:06+00:00,0.0,1.0,0.0,15.5
2935,2019-10-19 22:11:30+00:00,0.0,1.0,0.0,15.5
2936,2019-10-19 22:10:53+00:00,0.0,0.505,0.495,15.5
2937,2019-10-19 22:09:56+00:00,0.0,1.0,0.0,15.5
2938,2019-10-19 22:09:24+00:00,0.0,1.0,0.0,15.5
2939,2019-10-19 22:08:46+00:00,0.163,0.761,0.076,15.5
2940,2019-10-19 22:07:33+00:00,0.0,1.0,0.0,15.5
2941,2019-10-19 22:07:16+00:00,0.0,1.0,0.0,15.5
2942,2019-10-19 22:05:55+00:00,0.0,0.961,0.039,15.5
2943,2019-10-19 22:05:48+00:00,0.0,1.0,0.0,15.5
2944,2019-10-19 22:05:33+00:00,0.0,1.0,0.0,15.5
2945,2019-10-19 22:04:04+00:00,0.0,0.574,0.426,15.5
2946,2019-10-19 22:01:49+00:00,0.0,0.961,0.039,15.5
2947,2019-10-19 22:01:26+00:00,0.356,0.644,0.0,15.5
2948,2019-10-19 22:01:10+00:00,0.0,0.505,0.495,15.5
2949,2019-10-19 22:01:01+00:00,0.0,0.562,0.438,15.5
2950,2019-10-19 22:00:48+00:00,0.0,0.961,0.039,15.5
2951,2019-10-19 21:59:47+00:00,0.0,1.0,0.0,15.5
2952,2019-10-19 21:59:42+00:00,0.0,1.0,0.0,15.5
2953,2019-10-19 21:58:45+00:00,0.0,0.961,0.039,15.5
2954,2019-10-19 21:58:05+00:00,0.0,1.0,0.0,15.5
2955,2019-10-19 21:56:41+00:00,0.0,0.961,0.039,15.5
2956,2019-10-19 21:52:41+00:00,0.0,1.0,0.0,15.5
2957,2019-10-19 21:52:30+00:00,0.0,1.0,0.0,15.5
2958,2019-10-19 21:52:06+00:00,0.11,0.766,0.124,15.5
2959,2019-10-19 21:51:27+00:00,0.0,1.0,0.0,15.5
2960,2019-10-19 21:51:25+00:00,0.0,1.0,0.0,15.5
2961,2019-10-19 21:51:00+00:00,0.0,1.0,0.0,15.5
2962,2019-10-19 21:50:59+00:00,0.0,0.505,0.495,15.5
2963,2019-10-19 21:50:40+00:00,0.0,0.505,0.495,15.5
2964,2019-10-19 21:50:28+00:00,0.0,0.563,0.437,15.5
2965,2019-10-19 21:48:38+00:00,0.173,0.827,0.0,15.5
2966,2019-10-19 21:46:53+00:00,0.0,0.392,0.608,15.5
2967,2019-10-19 21:45:56+00:00,0.0,0.961,0.039,15.5
2968,2019-10-19 21:45:40+00:00,0.0,1.0,0.0,15.5
2969,2019-10-19 21:45:38+00:00,0.0,0.961,0.039,15.5
2970,2019-10-19 21:44:48+00:00,0.087,0.748,0.165,15.5
2971,2019-10-19 21:44:32+00:00,0.0,0.961,0.039,15.5
2972,2019-10-19 21:44:03+00:00,0.0,0.961,0.039,15.5
2973,2019-10-19 21:42:54+00:00,0.0,1.0,0.0,15.5
2974,2019-10-19 21:42:43+00:00,0.0,0.569,0.431,15.5
2975,2019-10-19 21:41:08+00:00,0.0,0.505,0.495,15.5
2976,2019-10-19 21:40:46+00:00,0.0,0.961,0.039,15.5
2977,2019-10-19 21:40:09+00:00,0.0,1.0,0.0,15.5
2978,2019-10-19 21:40:06+00:00,0.0,0.505,0.495,15.5
2979,2019-10-19 21:38:54+00:00,0.0,0.679,0.321,15.5
2980,2019-10-19 21:37:59+00:00,0.0,0.392,0.608,15.5
2981,2019-10-19 21:37:54+00:00,0.0,0.961,0.039,15.5
2982,2019-10-19 21:37:50+00:00,0.0,0.961,0.039,15.5
2983,2019-10-19 21:37:39+00:00,0.0,1.0,0.0,15.5
2984,2019-10-19 21:37:22+00:00,0.0,0.505,0.495,15.5
2985,2019-10-19 21:36:59+00:00,0.0,0.505,0.495,15.5
2986,2019-10-19 21:36:31+00:00,0.0,0.392,0.608,15.5
2987,2019-10-19 21:36:02+00:00,0.0,0.961,0.039,15.5
2988,2019-10-19 21:35:27+00:00,0.0,0.784,0.216,15.5
2989,2019-10-19 21:35:27+00:00,0.095,0.905,0.0,15.5
2990,2019-10-19 21:35:13+00:00,0.18,0.82,0.0,15.5
2991,2019-10-19 21:34:31+00:00,0.0,1.0,0.0,15.5
2992,2019-10-19 21:34:25+00:00,0.0,0.569,0.431,15.5
2993,2019-10-19 21:33:33+00:00,0.0,1.0,0.0,15.5
2994,2019-10-19 21:33:28+00:00,0.0,0.961,0.039,15.5
2995,2019-10-19 21:32:54+00:00,0.229,0.479,0.292,15.5
2996,2019-10-19 21:32:38+00:00,0.0,0.392,0.608,15.5
2997,2019-10-19 21:32:34+00:00,0.0,0.392,0.608,15.5
2998,2019-10-19 21:31:39+00:00,0.0,0.961,0.039,15.5
2999,2019-10-19 21:31:18+00:00,0.0,1.0,0.0,15.5
3000,2019-10-19 21:31:05+00:00,0.0,1.0,0.0,15.5
3001,2019-10-19 21:30:51+00:00,0.0,0.961,0.039,15.5
3002,2019-10-19 21:30:50+00:00,0.0,0.961,0.039,15.5
3003,2019-10-19 21:30:47+00:00,0.0,0.898,0.102,15.5
3004,2019-10-19 21:30:08+00:00,0.0,0.784,0.216,15.5
3005,2019-10-19 21:28:25+00:00,0.0,0.784,0.216,15.5
3006,2019-10-19 21:26:55+00:00,0.0,0.784,0.216,15.5
3007,2019-10-19 21:26:46+00:00,0.0,0.784,0.216,15.5
3008,2019-10-19 21:26:41+00:00,0.0,0.961,0.039,15.5
3009,2019-10-19 21:26:18+00:00,0.0,0.505,0.495,15.5
3010,2019-10-19 21:26:07+00:00,0.0,0.961,0.039,15.5
3011,2019-10-19 21:26:02+00:00,0.0,0.961,0.039,15.5
3012,2019-10-19 21:25:29+00:00,0.0,1.0,0.0,15.5
3013,2019-10-19 21:25:26+00:00,0.0,0.961,0.039,15.5
3014,2019-10-19 21:25:20+00:00,0.0,0.505,0.495,15.5
3015,2019-10-19 21:24:56+00:00,0.0,0.784,0.216,15.5
3016,2019-10-19 21:23:57+00:00,0.0,0.569,0.431,15.5
3017,2019-10-19 21:23:30+00:00,0.0,0.679,0.321,15.5
3018,2019-10-19 21:23:23+00:00,0.0,0.961,0.039,15.5
3019,2019-10-19 21:23:00+00:00,0.0,1.0,0.0,15.5
3020,2019-10-19 21:22:43+00:00,0.0,0.679,0.321,15.5
3021,2019-10-19 21:22:32+00:00,0.0,0.961,0.039,15.5
3022,2019-10-19 21:21:33+00:00,0.0,0.645,0.355,15.5
3023,2019-10-19 21:21:31+00:00,0.0,0.505,0.495,15.5
3024,2019-10-19 21:21:28+00:00,0.0,1.0,0.0,15.5
3025,2019-10-19 21:20:54+00:00,0.0,1.0,0.0,15.5
3026,2019-10-19 21:20:51+00:00,0.0,0.961,0.039,15.5
3027,2019-10-19 21:20:00+00:00,0.0,1.0,0.0,15.5
3028,2019-10-19 21:19:54+00:00,0.0,0.505,0.495,15.5
3029,2019-10-19 21:19:38+00:00,0.0,0.505,0.495,15.5
3030,2019-10-19 21:19:36+00:00,0.0,0.505,0.495,15.5
3031,2019-10-19 21:19:26+00:00,0.271,0.388,0.341,15.5
3032,2019-10-19 21:19:16+00:00,0.149,0.676,0.175,15.5
3033,2019-10-19 21:18:57+00:00,0.0,0.505,0.495,15.5
3034,2019-10-19 21:17:55+00:00,0.0,0.961,0.039,15.5
3035,2019-10-19 21:17:00+00:00,0.0,1.0,0.0,15.5
3036,2019-10-19 21:16:42+00:00,0.0,0.505,0.495,15.5
3037,2019-10-19 21:16:20+00:00,0.0,1.0,0.0,15.5
3038,2019-10-19 21:15:59+00:00,0.0,1.0,0.0,15.5
3039,2019-10-19 21:15:28+00:00,0.0,1.0,0.0,15.5
3040,2019-10-19 21:14:58+00:00,0.0,0.961,0.039,15.5
3041,2019-10-19 21:14:34+00:00,0.0,1.0,0.0,15.5
3042,2019-10-19 21:14:00+00:00,0.0,0.784,0.216,15.5
3043,2019-10-19 21:13:08+00:00,0.0,0.784,0.216,15.5
3044,2019-10-19 21:12:02+00:00,0.0,0.505,0.495,15.5
3045,2019-10-19 21:11:53+00:00,0.0,0.784,0.216,15.5
3046,2019-10-19 21:11:40+00:00,0.0,0.961,0.039,15.5
3047,2019-10-19 21:11:34+00:00,0.0,0.784,0.216,15.5
3048,2019-10-19 21:11:15+00:00,0.0,1.0,0.0,15.5
3049,2019-10-19 21:11:15+00:00,0.0,0.505,0.495,15.5
3050,2019-10-19 21:10:33+00:00,0.0,0.961,0.039,15.5
3051,2019-10-19 21:10:14+00:00,0.0,0.961,0.039,15.5
3052,2019-10-19 21:10:05+00:00,0.0,0.961,0.039,15.5
3053,2019-10-19 21:09:28+00:00,0.0,0.784,0.216,15.5
3054,2019-10-19 21:09:15+00:00,0.0,0.798,0.202,15.5
3055,2019-10-19 21:08:31+00:00,0.0,0.505,0.495,15.5
3056,2019-10-19 21:08:22+00:00,0.0,0.505,0.495,15.5
3057,2019-10-19 21:08:18+00:00,0.0,1.0,0.0,15.5
3058,2019-10-19 21:08:11+00:00,0.0,0.505,0.495,15.5
3059,2019-10-19 21:08:10+00:00,0.0,0.961,0.039,15.5
3060,2019-10-19 21:07:17+00:00,0.0,0.738,0.262,15.5
3061,2019-10-19 21:07:12+00:00,0.0,0.505,0.495,15.5
3062,2019-10-19 21:07:08+00:00,0.0,0.961,0.039,15.5
3063,2019-10-19 21:07:05+00:00,0.0,1.0,0.0,15.5
3064,2019-10-19 21:06:01+00:00,0.0,0.961,0.039,15.5
3065,2019-10-19 21:05:23+00:00,0.206,0.794,0.0,15.5
3066,2019-10-19 21:04:43+00:00,0.0,0.505,0.495,15.5
3067,2019-10-19 21:04:29+00:00,0.0,0.961,0.039,15.5
3068,2019-10-19 21:04:17+00:00,0.0,0.569,0.431,15.5
3069,2019-10-19 21:04:17+00:00,0.0,0.961,0.039,15.5
3070,2019-10-19 21:04:15+00:00,0.0,0.505,0.495,15.5
3071,2019-10-19 21:04:12+00:00,0.0,0.961,0.039,15.5
3072,2019-10-19 21:03:32+00:00,0.0,1.0,0.0,15.5
3073,2019-10-19 21:03:29+00:00,0.0,0.961,0.039,15.5
3074,2019-10-19 21:03:12+00:00,0.0,1.0,0.0,15.5
3075,2019-10-19 21:03:09+00:00,0.0,0.961,0.039,15.5
3076,2019-10-19 21:02:34+00:00,0.0,0.505,0.495,15.5
3077,2019-10-19 21:02:12+00:00,0.0,1.0,0.0,15.5
3078,2019-10-19 21:02:02+00:00,0.0,0.505,0.495,15.5
3079,2019-10-19 21:01:30+00:00,0.0,0.961,0.039,15.5
3080,2019-10-19 21:01:22+00:00,0.0,0.961,0.039,15.5
3081,2019-10-19 21:01:07+00:00,0.0,0.961,0.039,15.5
3082,2019-10-19 21:00:57+00:00,0.0,0.481,0.519,15.5
3083,2019-10-19 21:00:53+00:00,0.0,0.569,0.431,15.5
3084,2019-10-19 21:00:28+00:00,0.0,0.961,0.039,15.5
3085,2019-10-19 21:00:22+00:00,0.0,0.961,0.039,15.5
3086,2019-10-19 20:59:35+00:00,0.0,0.961,0.039,15.5
3087,2019-10-19 20:59:29+00:00,0.0,0.961,0.039,15.5
3088,2019-10-19 20:59:00+00:00,0.0,0.898,0.102,15.5
3089,2019-10-19 20:58:58+00:00,0.0,0.569,0.431,15.5
3090,2019-10-19 20:58:56+00:00,0.0,1.0,0.0,15.5
3091,2019-10-19 20:58:55+00:00,0.0,0.961,0.039,15.5
3092,2019-10-19 20:58:54+00:00,0.0,0.961,0.039,15.5
3093,2019-10-19 20:58:33+00:00,0.0,0.961,0.039,15.5
3094,2019-10-19 20:58:32+00:00,0.0,0.961,0.039,15.5
3095,2019-10-19 20:58:23+00:00,0.0,1.0,0.0,15.5
3096,2019-10-19 20:58:18+00:00,0.0,0.961,0.039,15.5
3097,2019-10-19 20:58:05+00:00,0.0,0.684,0.316,15.5
3098,2019-10-19 20:58:03+00:00,0.0,0.961,0.039,15.5
3099,2019-10-19 20:57:13+00:00,0.0,0.961,0.039,15.5
3100,2019-10-19 20:57:12+00:00,0.0,0.961,0.039,15.5
3101,2019-10-19 20:57:00+00:00,0.0,0.961,0.039,15.5
3102,2019-10-19 20:56:47+00:00,0.0,0.961,0.039,15.5
3103,2019-10-19 20:56:47+00:00,0.198,0.611,0.191,15.5
3104,2019-10-19 20:56:31+00:00,0.0,0.961,0.039,15.5
3105,2019-10-19 20:56:22+00:00,0.0,1.0,0.0,15.5
3106,2019-10-19 20:56:19+00:00,0.0,0.961,0.039,15.5
3107,2019-10-19 20:56:15+00:00,0.0,0.569,0.431,15.5
3108,2019-10-19 20:56:08+00:00,0.0,0.961,0.039,15.5
3109,2019-10-19 20:56:04+00:00,0.0,0.961,0.039,15.5
3110,2019-10-19 20:55:56+00:00,0.0,0.961,0.039,15.5
3111,2019-10-19 20:55:34+00:00,0.0,0.961,0.039,15.5
3112,2019-10-19 20:55:32+00:00,0.198,0.611,0.191,15.5
3113,2019-10-19 20:55:22+00:00,0.0,1.0,0.0,15.5
3114,2019-10-19 20:55:19+00:00,0.0,0.891,0.109,15.5
3115,2019-10-19 20:55:05+00:00,0.0,1.0,0.0,15.5
3116,2019-10-19 20:54:53+00:00,0.407,0.593,0.0,15.5
3117,2019-10-19 20:54:07+00:00,0.0,0.845,0.155,15.5
3118,2019-10-19 20:53:46+00:00,0.08,0.92,0.0,15.5
3119,2019-10-19 20:53:43+00:00,0.0,0.569,0.431,15.5
3120,2019-10-19 20:52:39+00:00,0.0,0.569,0.431,15.5
3121,2019-10-19 20:52:18+00:00,0.0,0.569,0.431,15.5
3122,2019-10-19 20:52:11+00:00,0.0,1.0,0.0,15.5
3123,2019-10-19 20:52:01+00:00,0.0,0.898,0.102,15.5
3124,2019-10-19 20:51:58+00:00,0.0,0.569,0.431,15.5
3125,2019-10-19 20:51:22+00:00,0.0,0.569,0.431,15.5
3126,2019-10-19 20:50:35+00:00,0.354,0.571,0.074,15.5
3127,2019-10-19 20:47:32+00:00,0.0,1.0,0.0,15.5
3128,2019-10-19 20:47:03+00:00,0.0,0.569,0.431,15.5
3129,2019-10-19 20:44:23+00:00,0.0,0.569,0.431,15.5
