,created_at,neg,neu,pos,label
165,2019-11-30 20:52:17+00:00,0.242,0.5,0.258,uu
166,2019-11-30 20:49:59+00:00,0.0,1.0,0.0,uu
167,2019-11-30 20:47:16+00:00,0.242,0.5,0.258,uu
168,2019-11-30 20:44:55+00:00,0.062,0.756,0.182,uu
169,2019-11-30 20:42:20+00:00,0.0,0.679,0.321,uu
170,2019-11-30 20:41:27+00:00,0.0,0.679,0.321,uu
171,2019-11-30 20:41:24+00:00,0.0,0.679,0.321,uu
172,2019-11-30 20:41:11+00:00,0.0,0.775,0.225,uu
173,2019-11-30 20:38:54+00:00,0.192,0.606,0.202,uu
174,2019-11-30 20:36:19+00:00,0.0,1.0,0.0,uu
175,2019-11-30 20:36:01+00:00,0.0,0.723,0.277,uu
176,2019-11-30 20:34:42+00:00,0.238,0.762,0.0,uu
177,2019-11-30 20:33:55+00:00,0.0,1.0,0.0,uu
178,2019-11-30 20:33:17+00:00,0.0,0.588,0.412,uu
179,2019-11-30 20:32:25+00:00,0.0,0.667,0.333,uu
180,2019-11-30 20:30:00+00:00,0.0,1.0,0.0,uu
181,2019-11-30 20:28:10+00:00,0.0,1.0,0.0,uu
182,2019-11-30 20:25:23+00:00,0.298,0.702,0.0,uu
183,2019-11-30 20:21:40+00:00,0.0,0.611,0.389,uu
184,2019-11-30 20:17:33+00:00,0.0,0.443,0.557,uu
185,2019-11-30 20:17:28+00:00,0.219,0.781,0.0,uu
186,2019-11-30 20:14:07+00:00,0.0,1.0,0.0,uu
187,2019-11-30 20:12:36+00:00,0.0,0.611,0.389,uu
188,2019-11-30 20:10:06+00:00,0.0,1.0,0.0,uu
189,2019-11-30 20:02:44+00:00,0.0,0.611,0.389,uu
190,2019-11-30 20:02:35+00:00,0.0,0.669,0.331,uu
191,2019-11-30 20:02:35+00:00,0.0,1.0,0.0,uu
192,2019-11-30 20:02:34+00:00,0.385,0.615,0.0,uu
193,2019-11-30 20:01:54+00:00,0.0,1.0,0.0,uu
194,2019-11-30 20:01:54+00:00,0.239,0.761,0.0,uu
195,2019-11-30 20:00:29+00:00,0.0,0.611,0.389,uu
196,2019-11-30 19:58:30+00:00,0.0,0.777,0.223,uu
197,2019-11-30 19:53:08+00:00,0.0,0.588,0.412,uu
198,2019-11-29 08:05:25+00:00,0.0,0.611,0.389,uu
199,2019-11-28 16:19:29+00:00,0.0,1.0,0.0,uu
200,2019-11-28 12:08:11+00:00,0.0,1.0,0.0,uu
201,2019-11-28 08:28:12+00:00,0.0,1.0,0.0,uu
202,2019-11-28 08:03:18+00:00,0.0,1.0,0.0,uu
203,2019-11-28 08:02:26+00:00,0.0,1.0,0.0,uu
204,2019-11-27 23:54:33+00:00,0.0,1.0,0.0,uu
205,2019-11-27 23:18:29+00:00,0.0,1.0,0.0,uu
206,2019-11-27 18:09:52+00:00,0.0,1.0,0.0,uu
207,2019-11-27 16:28:12+00:00,0.0,1.0,0.0,uu
208,2019-11-27 16:28:06+00:00,0.0,1.0,0.0,uu
209,2019-11-27 16:24:15+00:00,0.0,1.0,0.0,uu
210,2019-11-27 16:19:34+00:00,0.0,1.0,0.0,uu
211,2019-11-27 16:19:02+00:00,0.0,1.0,0.0,uu
212,2019-11-27 16:13:12+00:00,0.0,1.0,0.0,uu
213,2019-11-27 16:01:41+00:00,0.0,1.0,0.0,uu
214,2019-11-27 16:00:57+00:00,0.0,1.0,0.0,uu
215,2019-11-27 15:58:27+00:00,0.0,1.0,0.0,uu
216,2019-11-27 15:56:17+00:00,0.0,1.0,0.0,uu
217,2019-11-27 15:55:09+00:00,0.0,1.0,0.0,uu
218,2019-11-27 15:51:08+00:00,0.0,1.0,0.0,uu
219,2019-11-27 15:51:02+00:00,0.0,1.0,0.0,uu
220,2019-11-27 15:20:24+00:00,0.0,1.0,0.0,uu
221,2019-11-27 11:59:50+00:00,0.0,1.0,0.0,uu
222,2019-11-27 11:36:02+00:00,0.0,1.0,0.0,uu
223,2019-11-27 11:11:02+00:00,0.0,1.0,0.0,uu
224,2019-11-26 16:01:49+00:00,0.197,0.405,0.399,uu
225,2019-11-24 21:19:16+00:00,0.252,0.748,0.0,uu
226,2019-11-24 18:26:03+00:00,0.184,0.816,0.0,uu
227,2019-11-24 18:25:45+00:00,0.184,0.816,0.0,uu
228,2019-11-23 23:59:33+00:00,0.112,0.888,0.0,uu
229,2019-11-23 23:59:31+00:00,0.252,0.748,0.0,uu
230,2019-11-23 23:59:27+00:00,0.112,0.888,0.0,uu
231,2019-11-23 23:59:17+00:00,0.112,0.888,0.0,uu
232,2019-11-23 23:59:13+00:00,0.0,0.526,0.474,uu
233,2019-11-23 23:58:55+00:00,0.0,0.665,0.335,uu
234,2019-11-23 23:58:52+00:00,0.112,0.888,0.0,uu
235,2019-11-23 23:58:48+00:00,0.112,0.888,0.0,uu
236,2019-11-23 23:57:32+00:00,0.0,0.893,0.107,uu
237,2019-11-23 23:57:19+00:00,0.112,0.888,0.0,uu
238,2019-11-23 23:57:16+00:00,0.112,0.888,0.0,uu
239,2019-11-23 23:57:06+00:00,0.0,1.0,0.0,uu
240,2019-11-23 23:57:04+00:00,0.112,0.888,0.0,uu
241,2019-11-23 23:56:41+00:00,0.0,1.0,0.0,uu
242,2019-11-23 23:56:06+00:00,0.0,1.0,0.0,uu
243,2019-11-23 23:55:49+00:00,0.112,0.888,0.0,uu
244,2019-11-23 23:55:12+00:00,0.0,1.0,0.0,uu
245,2019-11-23 23:55:10+00:00,0.0,1.0,0.0,uu
246,2019-11-23 23:54:53+00:00,0.0,0.686,0.314,uu
247,2019-11-23 23:54:19+00:00,0.112,0.888,0.0,uu
248,2019-11-23 23:53:37+00:00,0.0,0.7,0.3,uu
249,2019-11-23 23:53:19+00:00,0.112,0.888,0.0,uu
250,2019-11-23 23:53:02+00:00,0.112,0.888,0.0,uu
251,2019-11-23 23:52:43+00:00,0.112,0.888,0.0,uu
252,2019-11-23 23:52:23+00:00,0.112,0.888,0.0,uu
253,2019-11-23 23:52:05+00:00,0.0,1.0,0.0,uu
254,2019-11-23 23:51:56+00:00,0.0,1.0,0.0,uu
255,2019-11-23 23:51:55+00:00,0.0,0.686,0.314,uu
256,2019-11-23 23:51:38+00:00,0.112,0.888,0.0,uu
257,2019-11-23 23:50:47+00:00,0.0,1.0,0.0,uu
258,2019-11-23 23:49:52+00:00,0.112,0.888,0.0,uu
259,2019-11-23 23:49:51+00:00,0.112,0.888,0.0,uu
260,2019-11-23 23:49:45+00:00,0.112,0.888,0.0,uu
261,2019-11-23 23:49:40+00:00,0.0,1.0,0.0,uu
262,2019-11-23 23:49:18+00:00,0.0,1.0,0.0,uu
263,2019-11-23 23:48:29+00:00,0.215,0.579,0.207,uu
264,2019-11-23 23:48:28+00:00,0.112,0.888,0.0,uu
265,2019-11-23 23:47:51+00:00,0.112,0.888,0.0,uu
266,2019-11-23 23:47:50+00:00,0.0,1.0,0.0,uu
267,2019-11-23 23:47:48+00:00,0.0,1.0,0.0,uu
268,2019-11-23 23:47:04+00:00,0.0,1.0,0.0,uu
269,2019-11-23 23:46:40+00:00,0.112,0.888,0.0,uu
270,2019-11-23 23:45:58+00:00,0.112,0.888,0.0,uu
271,2019-11-23 23:45:52+00:00,0.112,0.888,0.0,uu
272,2019-11-23 23:44:59+00:00,0.112,0.888,0.0,uu
273,2019-11-23 23:44:41+00:00,0.112,0.888,0.0,uu
274,2019-11-23 23:44:40+00:00,0.112,0.888,0.0,uu
275,2019-11-23 23:43:34+00:00,0.112,0.888,0.0,uu
276,2019-11-23 23:43:21+00:00,0.112,0.888,0.0,uu
277,2019-11-23 23:42:25+00:00,0.215,0.579,0.207,uu
278,2019-11-23 23:41:57+00:00,0.112,0.888,0.0,uu
279,2019-11-23 23:41:36+00:00,0.0,1.0,0.0,uu
280,2019-11-23 23:41:11+00:00,0.112,0.888,0.0,uu
281,2019-11-23 23:40:58+00:00,0.112,0.888,0.0,uu
282,2019-11-23 23:40:34+00:00,0.0,1.0,0.0,uu
283,2019-11-23 23:40:20+00:00,0.112,0.888,0.0,uu
284,2019-11-23 23:39:55+00:00,0.112,0.888,0.0,uu
285,2019-11-23 23:39:22+00:00,0.112,0.888,0.0,uu
286,2019-11-23 23:39:05+00:00,0.112,0.888,0.0,uu
287,2019-11-23 23:37:31+00:00,0.112,0.888,0.0,uu
288,2019-11-23 23:37:18+00:00,0.112,0.888,0.0,uu
289,2019-11-23 23:37:05+00:00,0.112,0.888,0.0,uu
290,2019-11-23 23:36:38+00:00,0.112,0.888,0.0,uu
291,2019-11-23 23:35:58+00:00,0.0,1.0,0.0,uu
292,2019-11-23 23:35:56+00:00,0.0,1.0,0.0,uu
293,2019-11-23 23:35:54+00:00,0.215,0.579,0.207,uu
294,2019-11-23 23:35:50+00:00,0.0,0.8,0.2,uu
295,2019-11-23 23:35:46+00:00,0.112,0.888,0.0,uu
296,2019-11-23 23:35:19+00:00,0.0,1.0,0.0,uu
297,2019-11-23 23:35:05+00:00,0.112,0.888,0.0,uu
298,2019-11-23 23:34:44+00:00,0.112,0.888,0.0,uu
299,2019-11-23 23:34:41+00:00,0.112,0.888,0.0,uu
300,2019-11-23 23:34:14+00:00,0.112,0.888,0.0,uu
301,2019-11-23 23:34:03+00:00,0.112,0.888,0.0,uu
302,2019-11-23 23:33:12+00:00,0.112,0.888,0.0,uu
303,2019-11-23 23:33:08+00:00,0.112,0.888,0.0,uu
304,2019-11-23 23:32:27+00:00,0.0,1.0,0.0,uu
305,2019-11-23 23:32:15+00:00,0.112,0.888,0.0,uu
306,2019-11-23 23:31:45+00:00,0.112,0.888,0.0,uu
307,2019-11-23 23:31:41+00:00,0.112,0.888,0.0,uu
308,2019-11-23 23:31:31+00:00,0.215,0.579,0.207,uu
309,2019-11-23 23:30:33+00:00,0.215,0.579,0.207,uu
310,2019-11-23 23:30:33+00:00,0.112,0.888,0.0,uu
311,2019-11-23 23:30:02+00:00,0.112,0.888,0.0,uu
312,2019-11-23 23:29:48+00:00,0.215,0.579,0.207,uu
313,2019-11-23 23:29:31+00:00,0.215,0.579,0.207,uu
314,2019-11-23 23:28:50+00:00,0.112,0.888,0.0,uu
315,2019-11-23 23:28:36+00:00,0.112,0.888,0.0,uu
316,2019-11-23 23:28:31+00:00,0.112,0.888,0.0,uu
317,2019-11-23 23:28:12+00:00,0.112,0.888,0.0,uu
318,2019-11-23 23:28:00+00:00,0.0,1.0,0.0,uu
319,2019-11-23 23:27:46+00:00,0.0,1.0,0.0,uu
320,2019-11-23 23:27:45+00:00,0.112,0.888,0.0,uu
321,2019-11-23 23:27:18+00:00,0.112,0.888,0.0,uu
322,2019-11-23 23:26:43+00:00,0.112,0.888,0.0,uu
323,2019-11-23 23:26:39+00:00,0.215,0.579,0.207,uu
324,2019-11-23 23:26:24+00:00,0.0,1.0,0.0,uu
325,2019-11-23 23:25:55+00:00,0.112,0.888,0.0,uu
326,2019-11-23 23:25:53+00:00,0.112,0.888,0.0,uu
327,2019-11-23 23:25:23+00:00,0.112,0.888,0.0,uu
328,2019-11-23 23:25:12+00:00,0.112,0.888,0.0,uu
329,2019-11-23 23:25:12+00:00,0.0,1.0,0.0,uu
330,2019-11-23 23:25:00+00:00,0.0,1.0,0.0,uu
331,2019-11-23 23:24:59+00:00,0.0,0.526,0.474,uu
332,2019-11-23 23:24:23+00:00,0.112,0.888,0.0,uu
333,2019-11-23 23:24:14+00:00,0.112,0.888,0.0,uu
334,2019-11-23 23:19:57+00:00,0.0,0.707,0.293,uu
335,2019-11-23 23:14:33+00:00,0.0,0.859,0.141,uu
336,2019-11-23 23:12:26+00:00,0.0,0.56,0.44,uu
337,2019-11-23 23:02:46+00:00,0.0,0.686,0.314,uu
338,2019-11-23 22:57:39+00:00,0.0,0.686,0.314,uu
339,2019-11-23 22:49:37+00:00,0.0,0.686,0.314,uu
340,2019-11-23 22:45:56+00:00,0.0,1.0,0.0,uu
341,2019-11-23 22:45:49+00:00,0.0,0.846,0.154,uu
342,2019-11-23 22:45:08+00:00,0.0,1.0,0.0,uu
343,2019-11-23 22:44:30+00:00,0.0,0.686,0.314,uu
344,2019-11-23 22:43:19+00:00,0.0,1.0,0.0,uu
345,2019-11-23 22:43:08+00:00,0.0,0.846,0.154,uu
346,2019-11-23 22:41:51+00:00,0.0,0.846,0.154,uu
347,2019-11-23 22:38:17+00:00,0.0,0.743,0.257,uu
348,2019-11-23 22:38:03+00:00,0.0,0.846,0.154,uu
349,2019-11-23 22:37:00+00:00,0.0,1.0,0.0,uu
350,2019-11-23 22:35:25+00:00,0.0,0.686,0.314,uu
351,2019-11-23 22:28:11+00:00,0.0,1.0,0.0,uu
352,2019-11-23 22:22:42+00:00,0.0,0.686,0.314,uu
353,2019-11-23 22:21:38+00:00,0.0,0.577,0.423,uu
354,2019-11-23 22:20:35+00:00,0.0,0.707,0.293,uu
355,2019-11-23 22:20:03+00:00,0.0,0.686,0.314,uu
356,2019-11-23 22:18:04+00:00,0.0,0.577,0.423,uu
357,2019-11-23 22:16:53+00:00,0.0,1.0,0.0,uu
358,2019-11-23 22:14:45+00:00,0.0,0.798,0.202,uu
359,2019-11-23 22:14:02+00:00,0.0,1.0,0.0,uu
360,2019-11-23 22:11:00+00:00,0.0,1.0,0.0,uu
361,2019-11-23 22:09:02+00:00,0.0,0.0,1.0,uu
362,2019-11-23 22:07:37+00:00,0.0,1.0,0.0,uu
363,2019-11-23 22:05:58+00:00,0.0,0.787,0.213,uu
364,2019-11-23 22:04:12+00:00,0.0,1.0,0.0,uu
365,2019-11-23 22:03:10+00:00,0.0,1.0,0.0,uu
366,2019-11-23 22:01:56+00:00,0.178,0.606,0.215,uu
367,2019-11-23 22:00:10+00:00,0.0,0.686,0.314,uu
368,2019-11-23 21:55:29+00:00,0.0,1.0,0.0,uu
369,2019-11-23 21:54:55+00:00,0.0,1.0,0.0,uu
370,2019-11-23 21:54:52+00:00,0.0,0.686,0.314,uu
371,2019-11-23 21:46:40+00:00,0.0,0.486,0.514,uu
372,2019-11-23 21:45:47+00:00,0.0,0.667,0.333,uu
373,2019-11-23 21:41:16+00:00,0.0,0.686,0.314,uu
374,2019-11-23 21:40:13+00:00,0.0,0.686,0.314,uu
375,2019-11-23 21:39:47+00:00,0.0,0.508,0.492,uu
376,2019-11-23 21:37:19+00:00,0.0,0.686,0.314,uu
377,2019-11-23 21:36:34+00:00,0.0,0.686,0.314,uu
378,2019-11-23 21:33:54+00:00,0.0,0.686,0.314,uu
379,2019-11-23 21:33:06+00:00,0.0,0.686,0.314,uu
380,2019-11-23 21:32:50+00:00,0.0,0.645,0.355,uu
381,2019-11-23 21:27:11+00:00,0.0,0.686,0.314,uu
382,2019-11-23 21:25:39+00:00,0.0,0.686,0.314,uu
383,2019-11-23 21:25:12+00:00,0.0,0.571,0.429,uu
384,2019-11-23 21:24:56+00:00,0.0,0.686,0.314,uu
385,2019-11-23 21:24:35+00:00,0.0,0.686,0.314,uu
386,2019-11-23 21:24:31+00:00,0.0,0.686,0.314,uu
387,2019-11-23 21:24:19+00:00,0.0,0.625,0.375,uu
388,2019-11-23 21:20:40+00:00,0.219,0.781,0.0,uu
389,2019-11-23 21:20:01+00:00,0.174,0.671,0.155,uu
390,2019-11-23 20:52:44+00:00,0.0,0.734,0.266,uu
391,2019-11-23 20:51:03+00:00,0.0,1.0,0.0,uu
392,2019-11-23 20:50:37+00:00,0.0,0.526,0.474,uu
393,2019-11-23 20:47:40+00:00,0.0,0.56,0.44,uu
394,2019-11-23 20:39:37+00:00,0.0,0.818,0.182,uu
395,2019-11-23 20:34:57+00:00,0.0,1.0,0.0,uu
396,2019-11-23 20:32:26+00:00,0.0,0.734,0.266,uu
397,2019-11-23 20:31:54+00:00,0.0,0.707,0.293,uu
398,2019-11-23 20:29:53+00:00,0.0,0.56,0.44,uu
399,2019-11-23 20:28:08+00:00,0.0,0.798,0.202,uu
400,2019-11-23 20:27:01+00:00,0.0,0.707,0.293,uu
401,2019-11-23 20:25:16+00:00,0.155,0.676,0.169,uu
402,2019-11-23 20:23:58+00:00,0.0,1.0,0.0,uu
403,2019-11-23 20:18:07+00:00,0.0,1.0,0.0,uu
404,2019-11-23 20:16:19+00:00,0.0,0.781,0.219,uu
405,2019-11-23 20:15:35+00:00,0.155,0.676,0.169,uu
406,2019-11-23 20:15:04+00:00,0.0,1.0,0.0,uu
407,2019-11-23 20:13:03+00:00,0.0,0.734,0.266,uu
408,2019-11-23 20:09:29+00:00,0.0,1.0,0.0,uu
409,2019-11-23 20:09:08+00:00,0.093,0.785,0.122,uu
